temperature_bottom, temperature_top, temperature_spiral_middle_outlet, temperature_spiral_edge_outlet, voltage, current, European_standard_time_date, European_standard_time_of_day, time_t 
68.61, 66.83, 40.04, 40.63, 16.70, 0.19078, 3.9.2015 12:39:31, 1441283971, 
68.30, 66.52, 39.65, 41.02, 16.71, 0.19085, 3.9.2015 12:39:33, 1441283973, 
68.37, 66.72, 39.55, 40.72, 16.69, 0.19043, 3.9.2015 12:39:34, 1441283974, 
68.42, 66.42, 39.55, 40.63, 16.71, 0.18958, 3.9.2015 12:39:35, 1441283975, 
68.38, 65.84, 39.65, 40.14, 16.70, 0.18921, 3.9.2015 12:39:36, 1441283976, 
68.57, 66.26, 39.55, 40.53, 16.70, 0.18911, 3.9.2015 12:39:37, 1441283977, 
68.70, 66.82, 39.65, 40.33, 16.73, 0.18913, 3.9.2015 12:39:38, 1441283978, 
68.39, 65.93, 39.55, 40.63, 16.71, 0.18919, 3.9.2015 12:39:40, 1441283980, 
68.47, 66.02, 39.65, 40.82, 16.71, 0.18969, 3.9.2015 12:39:41, 1441283981, 
68.65, 66.42, 39.65, 40.92, 16.73, 0.19072, 3.9.2015 12:39:42, 1441283982, 
68.64, 66.78, 39.45, 40.92, 16.71, 0.18901, 3.9.2015 12:39:43, 1441283983, 
68.77, 66.70, 39.84, 40.63, 16.72, 0.18963, 3.9.2015 12:39:44, 1441283984, 
68.60, 66.84, 39.45, 40.63, 16.74, 0.18957, 3.9.2015 12:39:45, 1441283985, 
68.45, 66.99, 39.55, 40.33, 16.71, 0.18858, 3.9.2015 12:39:46, 1441283986, 
68.51, 67.51, 39.75, 40.14, 16.72, 0.19004, 3.9.2015 12:39:48, 1441283988, 
68.77, 67.48, 39.45, 40.92, 16.74, 0.18935, 3.9.2015 12:39:49, 1441283989, 
68.79, 67.60, 40.04, 40.82, 16.68, 0.18952, 3.9.2015 12:39:50, 1441283990, 
68.60, 67.49, 39.26, 40.82, 16.71, 0.18971, 3.9.2015 12:39:51, 1441283991, 
68.87, 66.73, 39.55, 40.43, 16.71, 0.19033, 3.9.2015 12:39:52, 1441283992, 
68.76, 66.40, 39.55, 40.82, 16.69, 0.18868, 3.9.2015 12:39:53, 1441283993, 
68.82, 66.43, 39.84, 40.82, 16.69, 0.18887, 3.9.2015 12:39:55, 1441283995, 
68.96, 66.15, 39.36, 41.11, 16.72, 0.18917, 3.9.2015 12:39:56, 1441283996, 
68.96, 65.44, 39.16, 40.33, 16.71, 0.18983, 3.9.2015 12:39:57, 1441283997, 
68.89, 65.84, 39.45, 40.43, 16.71, 0.18956, 3.9.2015 12:39:58, 1441283998, 
68.80, 65.74, 39.26, 40.82, 16.73, 0.18945, 3.9.2015 12:39:59, 1441283999, 
68.89, 65.90, 39.36, 41.11, 16.73, 0.18925, 3.9.2015 12:40:0, 1441284000, 
68.76, 66.14, 39.26, 39.94, 16.71, 0.18935, 3.9.2015 12:40:2, 1441284002, 
69.12, 65.86, 39.36, 40.43, 16.72, 0.18957, 3.9.2015 12:40:3, 1441284003, 
68.89, 65.61, 39.36, 40.04, 16.73, 0.18861, 3.9.2015 12:40:4, 1441284004, 
69.05, 65.93, 38.96, 40.72, 16.70, 0.18937, 3.9.2015 12:40:5, 1441284005, 
69.26, 65.79, 39.65, 40.53, 16.71, 0.18952, 3.9.2015 12:40:6, 1441284006, 
69.09, 65.71, 39.16, 40.33, 16.73, 0.18998, 3.9.2015 12:40:7, 1441284007, 
69.28, 65.56, 39.06, 40.63, 16.70, 0.18974, 3.9.2015 12:40:8, 1441284008, 
68.90, 65.68, 38.67, 40.72, 16.69, 0.18971, 3.9.2015 12:40:10, 1441284010, 
68.92, 65.65, 39.26, 40.33, 16.71, 0.18965, 3.9.2015 12:40:11, 1441284011, 
68.95, 65.21, 39.06, 40.82, 16.69, 0.18917, 3.9.2015 12:40:12, 1441284012, 
69.09, 65.69, 38.77, 39.84, 16.70, 0.18926, 3.9.2015 12:40:13, 1441284013, 
69.31, 65.82, 39.26, 40.23, 16.71, 0.18909, 3.9.2015 12:40:14, 1441284014, 
69.15, 66.48, 39.26, 39.94, 16.69, 0.18900, 3.9.2015 12:40:15, 1441284015, 
69.16, 66.67, 38.87, 40.53, 16.70, 0.18932, 3.9.2015 12:40:17, 1441284017, 
68.99, 66.78, 38.77, 39.45, 16.73, 0.19093, 3.9.2015 12:40:18, 1441284018, 
69.18, 66.66, 39.26, 40.92, 16.70, 0.18962, 3.9.2015 12:40:19, 1441284019, 
69.11, 67.16, 38.38, 39.75, 16.71, 0.18949, 3.9.2015 12:40:20, 1441284020, 
68.88, 67.71, 39.06, 40.43, 16.71, 0.18840, 3.9.2015 12:40:21, 1441284021, 
69.10, 67.80, 39.36, 40.33, 16.69, 0.18971, 3.9.2015 12:40:22, 1441284022, 
69.44, 68.16, 38.67, 40.14, 16.70, 0.18983, 3.9.2015 12:40:23, 1441284023, 
69.40, 68.40, 38.38, 40.63, 16.70, 0.19013, 3.9.2015 12:40:25, 1441284025, 
69.51, 68.79, 38.57, 40.53, 16.68, 0.18974, 3.9.2015 12:40:26, 1441284026, 
69.38, 68.68, 38.96, 40.63, 16.71, 0.18967, 3.9.2015 12:40:27, 1441284027, 
69.37, 68.66, 39.36, 40.82, 16.69, 0.19048, 3.9.2015 12:40:28, 1441284028, 
69.40, 67.98, 38.96, 40.04, 16.67, 0.18954, 3.9.2015 12:40:29, 1441284029, 
69.43, 67.97, 38.96, 40.53, 16.69, 0.19098, 3.9.2015 12:40:30, 1441284030, 
69.26, 68.18, 39.06, 40.04, 16.68, 0.19051, 3.9.2015 12:40:32, 1441284032, 
69.17, 66.69, 38.38, 40.43, 16.70, 0.19021, 3.9.2015 12:40:33, 1441284033, 
69.41, 67.33, 38.87, 40.72, 16.68, 0.18985, 3.9.2015 12:40:34, 1441284034, 
69.39, 67.62, 38.38, 39.94, 16.66, 0.18963, 3.9.2015 12:40:35, 1441284035, 
69.24, 68.24, 38.87, 40.14, 16.69, 0.18990, 3.9.2015 12:40:36, 1441284036, 
69.46, 68.12, 38.57, 39.94, 16.69, 0.19054, 3.9.2015 12:40:37, 1441284037, 
69.48, 68.13, 38.48, 40.04, 16.70, 0.18961, 3.9.2015 12:40:38, 1441284038, 
69.38, 68.22, 38.38, 40.14, 16.70, 0.18964, 3.9.2015 12:40:40, 1441284040, 
69.59, 68.49, 38.67, 39.84, 16.68, 0.18934, 3.9.2015 12:40:41, 1441284041, 
69.42, 68.35, 38.18, 39.94, 16.70, 0.18924, 3.9.2015 12:40:42, 1441284042, 
69.71, 68.67, 38.38, 40.43, 16.69, 0.18991, 3.9.2015 12:40:43, 1441284043, 
69.39, 68.51, 38.57, 40.53, 16.67, 0.19028, 3.9.2015 12:40:44, 1441284044, 
69.61, 68.63, 38.67, 40.53, 16.69, 0.18906, 3.9.2015 12:40:45, 1441284045, 
69.69, 68.44, 38.87, 40.43, 16.68, 0.18739, 3.9.2015 12:40:47, 1441284047, 
69.50, 68.51, 38.96, 40.33, 16.68, 0.19004, 3.9.2015 12:40:48, 1441284048, 
69.52, 68.20, 38.18, 39.84, 16.69, 0.18982, 3.9.2015 12:40:49, 1441284049, 
69.72, 67.86, 38.87, 39.94, 16.65, 0.19097, 3.9.2015 12:40:50, 1441284050, 
69.46, 67.50, 38.38, 39.84, 16.66, 0.18958, 3.9.2015 12:40:51, 1441284051, 
69.64, 66.93, 38.48, 39.75, 16.67, 0.19023, 3.9.2015 12:40:52, 1441284052, 
69.58, 67.79, 38.67, 40.43, 16.65, 0.18963, 3.9.2015 12:40:54, 1441284054, 
69.58, 67.24, 38.18, 39.84, 16.66, 0.18947, 3.9.2015 12:40:55, 1441284055, 
69.70, 67.78, 38.67, 39.84, 16.66, 0.18966, 3.9.2015 12:40:56, 1441284056, 
69.61, 68.25, 38.18, 39.75, 16.65, 0.18986, 3.9.2015 12:40:57, 1441284057, 
69.85, 68.26, 38.09, 40.23, 16.66, 0.18840, 3.9.2015 12:40:58, 1441284058, 
69.78, 68.97, 37.79, 40.53, 16.67, 0.18931, 3.9.2015 12:40:59, 1441284059, 
69.60, 68.39, 38.18, 39.84, 16.67, 0.18989, 3.9.2015 12:41:0, 1441284060, 
69.86, 67.75, 38.87, 40.04, 16.69, 0.18870, 3.9.2015 12:41:2, 1441284062, 
69.60, 67.67, 39.16, 39.75, 16.66, 0.18953, 3.9.2015 12:41:3, 1441284063, 
69.77, 67.59, 38.38, 39.36, 16.69, 0.18954, 3.9.2015 12:41:4, 1441284064, 
69.74, 67.91, 38.09, 39.75, 16.66, 0.18850, 3.9.2015 12:41:5, 1441284065, 
69.98, 68.84, 37.89, 39.84, 16.67, 0.18878, 3.9.2015 12:41:6, 1441284066, 
69.62, 69.38, 38.18, 39.75, 16.69, 0.18922, 3.9.2015 12:41:7, 1441284067, 
69.83, 69.90, 38.09, 40.23, 16.66, 0.18993, 3.9.2015 12:41:9, 1441284069, 
69.79, 70.07, 37.99, 39.55, 16.68, 0.18888, 3.9.2015 12:41:10, 1441284070, 
69.85, 69.56, 38.18, 40.04, 16.65, 0.18889, 3.9.2015 12:41:11, 1441284071, 
69.92, 69.52, 37.89, 39.65, 16.65, 0.19024, 3.9.2015 12:41:12, 1441284072, 
69.92, 69.34, 38.09, 39.65, 16.66, 0.18783, 3.9.2015 12:41:13, 1441284073, 
69.80, 68.90, 37.89, 39.26, 16.64, 0.18940, 3.9.2015 12:41:14, 1441284074, 
69.85, 68.82, 37.60, 39.84, 16.66, 0.18881, 3.9.2015 12:41:15, 1441284075, 
69.99, 69.09, 38.09, 39.65, 16.66, 0.19016, 3.9.2015 12:41:17, 1441284077, 
69.85, 68.68, 38.28, 39.65, 16.65, 0.18930, 3.9.2015 12:41:18, 1441284078, 
70.21, 68.30, 38.57, 39.65, 16.68, 0.19027, 3.9.2015 12:41:19, 1441284079, 
69.79, 67.96, 38.09, 39.75, 16.66, 0.19015, 3.9.2015 12:41:20, 1441284080, 
70.09, 68.26, 37.79, 39.65, 16.66, 0.19082, 3.9.2015 12:41:21, 1441284081, 
70.14, 67.69, 38.38, 39.84, 16.69, 0.18927, 3.9.2015 12:41:22, 1441284082, 
70.01, 67.84, 38.77, 39.75, 16.66, 0.18869, 3.9.2015 12:41:24, 1441284084, 
70.04, 68.48, 38.09, 39.75, 16.66, 0.19017, 3.9.2015 12:41:25, 1441284085, 
69.92, 67.77, 38.28, 39.65, 16.68, 0.18897, 3.9.2015 12:41:26, 1441284086, 
70.16, 68.54, 38.57, 39.94, 16.65, 0.18964, 3.9.2015 12:41:27, 1441284087, 
69.98, 68.40, 37.40, 39.45, 16.66, 0.18880, 3.9.2015 12:41:28, 1441284088, 
70.17, 67.98, 38.48, 39.36, 16.66, 0.18862, 3.9.2015 12:41:29, 1441284089, 
69.93, 68.00, 37.99, 40.33, 16.65, 0.18909, 3.9.2015 12:41:30, 1441284090, 
70.14, 68.12, 38.09, 39.84, 16.64, 0.18922, 3.9.2015 12:41:32, 1441284092, 
70.01, 68.35, 38.57, 39.65, 16.66, 0.18860, 3.9.2015 12:41:33, 1441284093, 
70.04, 68.28, 37.79, 40.04, 16.66, 0.18921, 3.9.2015 12:41:34, 1441284094, 
70.17, 68.54, 37.89, 39.26, 16.63, 0.18943, 3.9.2015 12:41:35, 1441284095, 
69.98, 68.49, 38.09, 39.16, 16.63, 0.18977, 3.9.2015 12:41:36, 1441284096, 
70.23, 68.51, 37.70, 39.75, 16.68, 0.18909, 3.9.2015 12:41:37, 1441284097, 
70.08, 68.49, 38.48, 39.06, 16.65, 0.18832, 3.9.2015 12:41:39, 1441284099, 
70.23, 68.46, 37.89, 39.16, 16.66, 0.18949, 3.9.2015 12:41:40, 1441284100, 
70.02, 68.69, 37.60, 40.43, 16.66, 0.18833, 3.9.2015 12:41:41, 1441284101, 
70.38, 68.38, 37.89, 39.36, 16.63, 0.18954, 3.9.2015 12:41:42, 1441284102, 
70.02, 69.00, 37.70, 39.36, 16.65, 0.18764, 3.9.2015 12:41:43, 1441284103, 
70.26, 68.97, 37.79, 39.65, 16.65, 0.18870, 3.9.2015 12:41:44, 1441284104, 
70.33, 69.23, 37.79, 39.94, 16.62, 0.18930, 3.9.2015 12:41:46, 1441284106, 
70.35, 69.52, 37.89, 39.45, 16.65, 0.18899, 3.9.2015 12:41:47, 1441284107, 
70.47, 69.16, 37.99, 39.55, 16.66, 0.18922, 3.9.2015 12:41:48, 1441284108, 
70.32, 69.05, 37.79, 39.26, 16.63, 0.18956, 3.9.2015 12:41:49, 1441284109, 
70.09, 69.03, 37.89, 39.45, 16.64, 0.18969, 3.9.2015 12:41:50, 1441284110, 
70.06, 69.02, 37.40, 39.75, 16.64, 0.18879, 3.9.2015 12:41:51, 1441284111, 
70.21, 69.15, 37.79, 40.04, 16.62, 0.18900, 3.9.2015 12:41:52, 1441284112, 
70.43, 68.67, 37.79, 39.16, 16.63, 0.18861, 3.9.2015 12:41:54, 1441284114, 
70.31, 68.27, 37.60, 39.75, 16.63, 0.18864, 3.9.2015 12:41:55, 1441284115, 
70.40, 67.79, 37.70, 39.16, 16.61, 0.18974, 3.9.2015 12:41:56, 1441284116, 
70.50, 67.70, 37.79, 39.16, 16.64, 0.19039, 3.9.2015 12:41:57, 1441284117, 
70.46, 68.29, 37.40, 39.26, 16.65, 0.18987, 3.9.2015 12:41:58, 1441284118, 
70.22, 68.61, 37.40, 39.16, 16.62, 0.18899, 3.9.2015 12:41:59, 1441284119, 
70.48, 68.11, 37.21, 38.87, 16.66, 0.18992, 3.9.2015 12:42:1, 1441284121, 
70.42, 68.23, 37.50, 39.45, 16.62, 0.19049, 3.9.2015 12:42:2, 1441284122, 
70.47, 68.44, 38.09, 39.26, 16.63, 0.18986, 3.9.2015 12:42:3, 1441284123, 
70.47, 68.11, 37.99, 38.67, 16.66, 0.18799, 3.9.2015 12:42:4, 1441284124, 
70.39, 68.20, 37.40, 39.45, 16.63, 0.18985, 3.9.2015 12:42:5, 1441284125, 
70.34, 68.31, 37.40, 39.26, 16.65, 0.19041, 3.9.2015 12:42:6, 1441284126, 
70.49, 68.17, 37.40, 39.45, 16.65, 0.19110, 3.9.2015 12:42:7, 1441284127, 
70.50, 68.20, 37.70, 39.06, 16.62, 0.18925, 3.9.2015 12:42:9, 1441284129, 
70.59, 68.47, 37.89, 38.96, 16.63, 0.18915, 3.9.2015 12:42:10, 1441284130, 
70.70, 68.47, 37.30, 39.36, 16.61, 0.18843, 3.9.2015 12:42:11, 1441284131, 
70.50, 69.14, 37.21, 39.06, 16.64, 0.18984, 3.9.2015 12:42:12, 1441284132, 
70.52, 69.56, 37.01, 39.45, 16.63, 0.18888, 3.9.2015 12:42:13, 1441284133, 
70.46, 69.83, 37.70, 38.96, 16.61, 0.19018, 3.9.2015 12:42:14, 1441284134, 
70.66, 69.84, 37.79, 38.96, 16.65, 0.19005, 3.9.2015 12:42:16, 1441284136, 
70.51, 70.05, 37.30, 39.06, 16.61, 0.19022, 3.9.2015 12:42:17, 1441284137, 
70.78, 69.69, 37.50, 39.65, 16.65, 0.18969, 3.9.2015 12:42:18, 1441284138, 
70.59, 69.39, 37.30, 39.45, 16.63, 0.19029, 3.9.2015 12:42:19, 1441284139, 
70.81, 69.23, 37.40, 39.16, 16.64, 0.19089, 3.9.2015 12:42:20, 1441284140, 
70.78, 69.50, 37.30, 39.06, 16.65, 0.19080, 3.9.2015 12:42:21, 1441284141, 
70.68, 70.06, 37.01, 39.94, 16.63, 0.18988, 3.9.2015 12:42:22, 1441284142, 
71.05, 70.05, 37.60, 39.16, 16.63, 0.18949, 3.9.2015 12:42:24, 1441284144, 
70.58, 70.29, 37.50, 39.16, 16.63, 0.19013, 3.9.2015 12:42:25, 1441284145, 
71.02, 70.19, 37.30, 38.67, 16.60, 0.18960, 3.9.2015 12:42:26, 1441284146, 
70.98, 70.35, 37.40, 38.67, 16.63, 0.18961, 3.9.2015 12:42:27, 1441284147, 
70.80, 70.13, 37.11, 39.45, 16.62, 0.18943, 3.9.2015 12:42:28, 1441284148, 
70.67, 70.36, 37.30, 39.16, 16.61, 0.18958, 3.9.2015 12:42:29, 1441284149, 
70.88, 70.34, 37.50, 39.16, 16.62, 0.19010, 3.9.2015 12:42:31, 1441284151, 
70.57, 70.38, 37.30, 39.06, 16.59, 0.19048, 3.9.2015 12:42:32, 1441284152, 
71.11, 70.43, 37.30, 38.87, 16.61, 0.18928, 3.9.2015 12:42:33, 1441284153, 
70.99, 70.06, 37.21, 39.06, 16.61, 0.18952, 3.9.2015 12:42:34, 1441284154, 
70.79, 69.83, 37.40, 39.06, 16.60, 0.18939, 3.9.2015 12:42:35, 1441284155, 
70.86, 69.52, 37.30, 39.16, 16.61, 0.19004, 3.9.2015 12:42:36, 1441284156, 
70.83, 69.75, 36.82, 39.36, 16.61, 0.18956, 3.9.2015 12:42:38, 1441284158, 
70.86, 69.61, 37.11, 39.45, 16.61, 0.18966, 3.9.2015 12:42:39, 1441284159, 
70.71, 70.04, 37.40, 38.96, 16.65, 0.18892, 3.9.2015 12:42:40, 1441284160, 
71.06, 69.99, 37.21, 38.67, 16.62, 0.18856, 3.9.2015 12:42:41, 1441284161, 
70.97, 69.72, 36.91, 38.48, 16.61, 0.18923, 3.9.2015 12:42:42, 1441284162, 
70.90, 69.76, 37.11, 39.16, 16.63, 0.18968, 3.9.2015 12:42:43, 1441284163, 
71.02, 69.90, 37.50, 38.67, 16.61, 0.18885, 3.9.2015 12:42:44, 1441284164, 
70.88, 69.85, 36.72, 38.77, 16.63, 0.18867, 3.9.2015 12:42:46, 1441284166, 
70.92, 69.93, 37.21, 38.96, 16.64, 0.18981, 3.9.2015 12:42:47, 1441284167, 
71.01, 70.20, 37.30, 39.36, 16.62, 0.18872, 3.9.2015 12:42:48, 1441284168, 
71.02, 70.06, 37.79, 38.96, 16.61, 0.18885, 3.9.2015 12:42:49, 1441284169, 
71.24, 69.88, 37.01, 38.57, 16.62, 0.18812, 3.9.2015 12:42:50, 1441284170, 
70.97, 69.69, 37.01, 38.57, 16.59, 0.18855, 3.9.2015 12:42:51, 1441284171, 
70.86, 69.74, 36.62, 38.87, 16.62, 0.18911, 3.9.2015 12:42:53, 1441284173, 
71.07, 70.39, 36.91, 38.87, 16.61, 0.18864, 3.9.2015 12:42:54, 1441284174, 
71.04, 70.35, 36.91, 38.96, 16.60, 0.18918, 3.9.2015 12:42:55, 1441284175, 
71.06, 70.54, 36.62, 38.77, 16.61, 0.19001, 3.9.2015 12:42:56, 1441284176, 
71.05, 70.53, 37.21, 38.96, 16.61, 0.18889, 3.9.2015 12:42:57, 1441284177, 
71.16, 70.29, 36.72, 38.96, 16.61, 0.19082, 3.9.2015 12:42:58, 1441284178, 
71.18, 70.21, 37.01, 38.87, 16.61, 0.18839, 3.9.2015 12:42:59, 1441284179, 
71.33, 70.40, 37.01, 39.06, 16.63, 0.18965, 3.9.2015 12:43:1, 1441284181, 
71.25, 70.69, 36.62, 38.87, 16.61, 0.19007, 3.9.2015 12:43:2, 1441284182, 
71.14, 70.60, 36.43, 39.45, 16.61, 0.18990, 3.9.2015 12:43:3, 1441284183, 
71.21, 70.15, 36.72, 38.57, 16.63, 0.18835, 3.9.2015 12:43:4, 1441284184, 
71.06, 70.36, 36.82, 38.67, 16.62, 0.19074, 3.9.2015 12:43:5, 1441284185, 
71.16, 70.20, 36.82, 38.67, 16.61, 0.19077, 3.9.2015 12:43:6, 1441284186, 
71.30, 70.20, 37.01, 38.57, 16.62, 0.18889, 3.9.2015 12:43:8, 1441284188, 
71.40, 69.86, 36.82, 38.48, 16.61, 0.18928, 3.9.2015 12:43:9, 1441284189, 
71.52, 69.70, 37.11, 38.96, 16.59, 0.18850, 3.9.2015 12:43:10, 1441284190, 
71.53, 69.33, 36.52, 38.67, 16.59, 0.18940, 3.9.2015 12:43:11, 1441284191, 
71.14, 69.32, 36.91, 39.16, 16.61, 0.19098, 3.9.2015 12:43:12, 1441284192, 
71.40, 69.87, 36.72, 38.67, 16.61, 0.19001, 3.9.2015 12:43:13, 1441284193, 
71.38, 70.12, 37.01, 38.87, 16.57, 0.18977, 3.9.2015 12:43:14, 1441284194, 
71.59, 70.25, 36.43, 38.87, 16.58, 0.19041, 3.9.2015 12:43:16, 1441284196, 
71.63, 70.14, 36.91, 38.57, 16.60, 0.18967, 3.9.2015 12:43:17, 1441284197, 
71.51, 70.14, 36.82, 38.96, 16.62, 0.19010, 3.9.2015 12:43:18, 1441284198, 
71.50, 70.42, 37.50, 38.96, 16.58, 0.18948, 3.9.2015 12:43:19, 1441284199, 
71.55, 70.05, 36.91, 39.36, 16.59, 0.18865, 3.9.2015 12:43:20, 1441284200, 
71.66, 70.15, 36.43, 39.36, 16.62, 0.18921, 3.9.2015 12:43:21, 1441284201, 
71.53, 70.39, 36.91, 38.77, 16.61, 0.18972, 3.9.2015 12:43:23, 1441284203, 
71.25, 70.39, 36.33, 38.67, 16.58, 0.18932, 3.9.2015 12:43:24, 1441284204, 
71.51, 70.75, 36.62, 39.36, 16.58, 0.18987, 3.9.2015 12:43:25, 1441284205, 
71.32, 70.71, 36.82, 38.48, 16.60, 0.18965, 3.9.2015 12:43:26, 1441284206, 
71.63, 70.93, 36.72, 39.26, 16.58, 0.18902, 3.9.2015 12:43:27, 1441284207, 
71.59, 71.13, 36.62, 38.77, 16.57, 0.19094, 3.9.2015 12:43:28, 1441284208, 
71.57, 71.53, 36.72, 38.57, 16.57, 0.19054, 3.9.2015 12:43:30, 1441284210, 
71.55, 71.33, 36.62, 39.06, 16.57, 0.18970, 3.9.2015 12:43:31, 1441284211, 
71.83, 71.62, 36.82, 38.77, 16.57, 0.19036, 3.9.2015 12:43:32, 1441284212, 
71.51, 71.13, 36.52, 39.26, 16.55, 0.18871, 3.9.2015 12:43:33, 1441284213, 
71.70, 71.37, 36.82, 38.96, 16.59, 0.18928, 3.9.2015 12:43:34, 1441284214, 
71.93, 71.67, 36.82, 39.06, 16.59, 0.18964, 3.9.2015 12:43:35, 1441284215, 
71.73, 70.59, 36.52, 38.87, 16.57, 0.19018, 3.9.2015 12:43:36, 1441284216, 
71.89, 70.61, 36.52, 38.48, 16.58, 0.18951, 3.9.2015 12:43:38, 1441284218, 
71.69, 70.17, 36.43, 38.67, 16.60, 0.19012, 3.9.2015 12:43:39, 1441284219, 
71.89, 70.44, 36.43, 38.57, 16.58, 0.19067, 3.9.2015 12:43:40, 1441284220, 
71.87, 71.09, 36.72, 38.77, 16.56, 0.18911, 3.9.2015 12:43:41, 1441284221, 
71.84, 71.11, 36.82, 38.38, 16.61, 0.19063, 3.9.2015 12:43:42, 1441284222, 
71.88, 71.67, 36.72, 38.57, 16.54, 0.19034, 3.9.2015 12:43:43, 1441284223, 
72.03, 71.72, 36.33, 38.77, 16.58, 0.18962, 3.9.2015 12:43:45, 1441284225, 
72.11, 71.60, 36.13, 38.57, 16.59, 0.19044, 3.9.2015 12:43:46, 1441284226, 
71.79, 71.78, 36.23, 38.67, 16.58, 0.19014, 3.9.2015 12:43:47, 1441284227, 
72.15, 71.76, 36.43, 39.26, 16.51, 0.18868, 3.9.2015 12:43:48, 1441284228, 
71.84, 71.45, 36.33, 38.48, 16.57, 0.19031, 3.9.2015 12:43:49, 1441284229, 
71.77, 70.90, 36.43, 38.57, 16.57, 0.19006, 3.9.2015 12:43:50, 1441284230, 
72.15, 70.88, 36.43, 38.77, 16.56, 0.18915, 3.9.2015 12:43:51, 1441284231, 
71.93, 70.34, 36.04, 38.96, 16.53, 0.19051, 3.9.2015 12:43:53, 1441284233, 
72.04, 69.88, 36.62, 38.67, 16.55, 0.18903, 3.9.2015 12:43:54, 1441284234, 
72.28, 69.73, 36.91, 38.87, 16.56, 0.18870, 3.9.2015 12:43:55, 1441284235, 
72.08, 69.42, 36.43, 38.96, 16.55, 0.18927, 3.9.2015 12:43:56, 1441284236, 
72.10, 69.70, 36.52, 38.87, 16.59, 0.18969, 3.9.2015 12:43:57, 1441284237, 
72.26, 69.89, 35.84, 38.48, 16.54, 0.18910, 3.9.2015 12:43:58, 1441284238, 
72.07, 69.90, 36.13, 38.28, 16.56, 0.18909, 3.9.2015 12:44:0, 1441284240, 
71.96, 69.76, 35.84, 38.48, 16.59, 0.18937, 3.9.2015 12:44:1, 1441284241, 
72.07, 70.04, 35.94, 38.87, 16.52, 0.19044, 3.9.2015 12:44:2, 1441284242, 
72.18, 70.32, 36.62, 38.87, 16.50, 0.18892, 3.9.2015 12:44:3, 1441284243, 
72.09, 70.13, 35.94, 38.28, 16.56, 0.18902, 3.9.2015 12:44:4, 1441284244, 
72.08, 70.27, 36.43, 38.67, 16.58, 0.18935, 3.9.2015 12:44:5, 1441284245, 
72.12, 70.37, 36.33, 38.38, 16.56, 0.18966, 3.9.2015 12:44:6, 1441284246, 
72.18, 71.01, 36.23, 38.67, 16.57, 0.18995, 3.9.2015 12:44:8, 1441284248, 
72.03, 70.58, 36.23, 38.48, 16.55, 0.18857, 3.9.2015 12:44:9, 1441284249, 
72.44, 70.37, 36.33, 38.77, 16.54, 0.18899, 3.9.2015 12:44:10, 1441284250, 
72.32, 70.43, 36.23, 38.38, 16.55, 0.19075, 3.9.2015 12:44:11, 1441284251, 
72.35, 70.40, 35.84, 38.48, 16.56, 0.18865, 3.9.2015 12:44:12, 1441284252, 
72.37, 70.69, 35.94, 38.67, 16.54, 0.18996, 3.9.2015 12:44:13, 1441284253, 
72.18, 70.40, 36.43, 38.38, 16.56, 0.18908, 3.9.2015 12:44:15, 1441284255, 
72.38, 70.76, 36.23, 38.57, 16.57, 0.18920, 3.9.2015 12:44:16, 1441284256, 
72.32, 71.47, 36.43, 38.77, 16.55, 0.18891, 3.9.2015 12:44:17, 1441284257, 
72.62, 71.38, 35.74, 38.48, 16.59, 0.19012, 3.9.2015 12:44:18, 1441284258, 
72.24, 71.74, 35.64, 38.28, 16.58, 0.18871, 3.9.2015 12:44:19, 1441284259, 
72.24, 72.28, 36.13, 38.48, 16.57, 0.19027, 3.9.2015 12:44:20, 1441284260, 
72.63, 71.87, 36.04, 38.87, 16.59, 0.18983, 3.9.2015 12:44:22, 1441284262, 
72.32, 72.30, 36.23, 38.57, 16.57, 0.18866, 3.9.2015 12:44:23, 1441284263, 
