temperature_bottom	temperature_top	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
63.06	77.62	44.14	40.82	16.82	0.19322	2.9.2015	05:46:01	1441172761
62.94	77.63	44.63	39.36	16.85	0.19225	2.9.2015	05:46:02	1441172762
62.99	77.37	44.34	40.14	16.83	0.19313	2.9.2015	05:46:03	1441172763
63.01	77.43	43.65	41.02	16.82	0.19298	2.9.2015	05:46:05	1441172765
63	76.97	43.75	40.53	16.85	0.19302	2.9.2015	05:46:06	1441172766
63.11	76.86	44.14	40.92	16.81	0.19317	2.9.2015	05:46:07	1441172767
62.9	76.69	43.46	40.53	16.82	0.19335	2.9.2015	05:46:08	1441172768
63.12	76.45	44.63	40.53	16.84	0.1932	2.9.2015	05:46:09	1441172769
63.13	76.74	44.53	40.23	16.82	0.1938	2.9.2015	05:46:10	1441172770
63.12	76.8	44.53	40.23	16.84	0.19293	2.9.2015	05:46:12	1441172772
63.1	77.07	44.43	40.63	16.82	0.19348	2.9.2015	05:46:13	1441172773
62.97	76.8	44.34	40.63	16.8	0.19241	2.9.2015	05:46:14	1441172774
62.84	77.14	44.63	40.72	16.83	0.19357	2.9.2015	05:46:15	1441172775
62.81	77.27	44.53	40.23	16.82	0.19258	2.9.2015	05:46:16	1441172776
62.8	77.19	44.43	40.23	16.84	0.19285	2.9.2015	05:46:17	1441172777
63.06	77.55	44.04	40.33	16.83	0.19301	2.9.2015	05:46:18	1441172778
62.96	77.52	44.04	39.94	16.82	0.19342	2.9.2015	05:46:20	1441172780
63.05	77.68	44.14	40.82	16.84	0.19242	2.9.2015	05:46:21	1441172781
62.72	77.4	43.65	40.43	16.81	0.19287	2.9.2015	05:46:22	1441172782
62.89	78.03	44.53	41.31	16.8	0.1925	2.9.2015	05:46:23	1441172783
62.97	77.66	44.14	39.94	16.84	0.19293	2.9.2015	05:46:24	1441172784
62.98	77.57	43.46	40.53	16.8	0.19386	2.9.2015	05:46:25	1441172785
63.1	77.6	43.85	41.11	16.83	0.19258	2.9.2015	05:46:27	1441172787
63.05	77.71	44.34	39.84	16.84	0.19307	2.9.2015	05:46:28	1441172788
63.05	77.6	44.53	39.94	16.8	0.19387	2.9.2015	05:46:29	1441172789
62.97	77.65	44.53	39.75	16.82	0.19306	2.9.2015	05:46:30	1441172790
63.02	77.9	44.43	40.14	16.83	0.19328	2.9.2015	05:46:31	1441172791
62.94	77.8	44.14	40.43	16.81	0.19244	2.9.2015	05:46:32	1441172792
62.83	77.46	44.34	40.33	16.82	0.19318	2.9.2015	05:46:33	1441172793
63.09	77.66	43.85	40.92	16.83	0.19272	2.9.2015	05:46:35	1441172795
62.94	77.78	44.53	40.23	16.81	0.19274	2.9.2015	05:46:36	1441172796
62.83	77.75	44.14	41.11	16.83	0.19211	2.9.2015	05:46:37	1441172797
62.85	78.04	44.53	40.72	16.84	0.19197	2.9.2015	05:46:38	1441172798
62.93	78.2	43.95	41.02	16.82	0.19249	2.9.2015	05:46:39	1441172799
63.19	77.99	44.14	40.33	16.84	0.19313	2.9.2015	05:46:40	1441172800
62.99	77.8	43.95	40.63	16.84	0.19193	2.9.2015	05:46:42	1441172802
62.88	77.98	43.95	41.21	16.82	0.19361	2.9.2015	05:46:43	1441172803
63.05	77.99	44.63	40.23	16.86	0.19245	2.9.2015	05:46:44	1441172804
62.91	78.07	44.14	40.53	16.83	0.19273	2.9.2015	05:46:45	1441172805
62.8	77.94	44.43	39.94	16.83	0.19232	2.9.2015	05:46:46	1441172806
62.91	77.79	44.43	41.02	16.83	0.19241	2.9.2015	05:46:47	1441172807
63.21	77.82	44.43	39.65	16.8	0.19243	2.9.2015	05:46:48	1441172808
63.32	77.98	43.85	40.92	16.83	0.19304	2.9.2015	05:46:50	1441172810
63.13	77.45	43.75	40.33	16.83	0.19211	2.9.2015	05:46:51	1441172811
63.12	77.84	44.04	39.45	16.8	0.19299	2.9.2015	05:46:52	1441172812
62.96	77.47	43.85	41.31	16.83	0.19252	2.9.2015	05:46:53	1441172813
62.77	77.75	44.14	40.43	16.84	0.19164	2.9.2015	05:46:54	1441172814
63.08	77.5	44.43	41.11	16.82	0.19237	2.9.2015	05:46:55	1441172815
62.9	77.77	43.85	40.63	16.83	0.19194	2.9.2015	05:46:57	1441172817
63.35	77.69	44.73	41.21	16.84	0.19238	2.9.2015	05:46:58	1441172818
62.81	77.66	43.75	39.36	16.83	0.19258	2.9.2015	05:46:59	1441172819
62.77	77.72	43.65	41.11	16.82	0.19255	2.9.2015	05:47:00	1441172820
63.32	77.81	44.04	40.82	16.84	0.19249	2.9.2015	05:47:01	1441172821
62.73	77.8	44.34	40.63	16.83	0.19245	2.9.2015	05:47:02	1441172822
63.02	77.69	43.85	41.02	16.83	0.19204	2.9.2015	05:47:04	1441172824
63.05	77.38	43.95	40.63	16.83	0.19301	2.9.2015	05:47:05	1441172825
62.88	77.21	44.73	41.21	16.84	0.19219	2.9.2015	05:47:06	1441172826
63.17	77.07	43.85	41.6	16.82	0.19287	2.9.2015	05:47:07	1441172827
63.1	76.87	44.73	40.82	16.82	0.19284	2.9.2015	05:47:08	1441172828
62.97	77.15	43.75	40.53	16.85	0.19169	2.9.2015	05:47:09	1441172829
62.9	76.83	44.63	40.43	16.82	0.19359	2.9.2015	05:47:10	1441172830
62.9	76.69	44.04	41.02	16.82	0.19391	2.9.2015	05:47:12	1441172832
62.99	76.55	43.85	40.72	16.84	0.1921	2.9.2015	05:47:13	1441172833
62.83	76.79	44.24	41.02	16.81	0.19283	2.9.2015	05:47:14	1441172834
63.11	76.49	44.73	40.43	16.82	0.19263	2.9.2015	05:47:15	1441172835
63.15	76.46	44.43	40.72	16.84	0.19304	2.9.2015	05:47:16	1441172836
63.18	76.47	43.65	40.43	16.83	0.19288	2.9.2015	05:47:17	1441172837
63.05	76.34	44.63	40.23	16.84	0.1915	2.9.2015	05:47:19	1441172839
63.27	76.6	43.95	40.92	16.86	0.19215	2.9.2015	05:47:20	1441172840
63.15	76.53	44.43	40.23	16.84	0.19296	2.9.2015	05:47:21	1441172841
63.09	76.46	43.55	41.02	16.85	0.19208	2.9.2015	05:47:22	1441172842
62.93	76.51	44.04	40.23	16.88	0.19138	2.9.2015	05:47:23	1441172843
63.18	76.77	44.34	40.14	16.85	0.19317	2.9.2015	05:47:24	1441172844
63.04	76.87	43.65	41.02	16.86	0.19329	2.9.2015	05:47:25	1441172845
63.06	76.86	44.14	39.55	16.87	0.19347	2.9.2015	05:47:27	1441172847
63.03	76.9	43.95	40.92	16.84	0.19336	2.9.2015	05:47:28	1441172848
62.86	77.01	44.14	40.72	16.86	0.19372	2.9.2015	05:47:29	1441172849
62.93	76.76	44.24	40.53	16.88	0.19309	2.9.2015	05:47:30	1441172850
63.1	76.49	44.53	40.53	16.84	0.19295	2.9.2015	05:47:31	1441172851
63.09	76.56	43.95	39.55	16.87	0.19315	2.9.2015	05:47:32	1441172852
63.08	76.2	44.63	40.92	16.86	0.19256	2.9.2015	05:47:34	1441172854
62.94	76.06	44.14	40.82	16.84	0.19248	2.9.2015	05:47:35	1441172855
63	76.11	43.75	40.72	16.88	0.19254	2.9.2015	05:47:36	1441172856
62.92	76.11	44.43	40.43	16.85	0.19245	2.9.2015	05:47:37	1441172857
62.94	75.91	43.85	40.72	16.84	0.1924	2.9.2015	05:47:38	1441172858
63.07	75.87	44.82	40.33	16.86	0.19288	2.9.2015	05:47:39	1441172859
62.76	75.75	44.04	41.21	16.85	0.19267	2.9.2015	05:47:40	1441172860
62.98	75.81	43.85	40.82	16.84	0.19291	2.9.2015	05:47:42	1441172862
62.84	75.85	44.34	40.82	16.87	0.19273	2.9.2015	05:47:43	1441172863
63.23	75.89	44.24	40.92	16.85	0.19316	2.9.2015	05:47:44	1441172864
63.22	75.64	44.24	40.92	16.85	0.19346	2.9.2015	05:47:45	1441172865
62.83	75.88	44.43	40.63	16.86	0.19242	2.9.2015	05:47:46	1441172866
62.95	75.64	43.75	40.23	16.84	0.19347	2.9.2015	05:47:47	1441172867
63.02	76.06	44.24	41.6	16.84	0.19263	2.9.2015	05:47:49	1441172869
63.07	75.92	44.43	40.63	16.86	0.19268	2.9.2015	05:47:50	1441172870
62.76	76.04	44.92	40.92	16.84	0.19298	2.9.2015	05:47:51	1441172871
62.93	75.82	44.24	40.04	16.84	0.19277	2.9.2015	05:47:52	1441172872
62.99	75.98	44.24	40.43	16.85	0.19188	2.9.2015	05:47:53	1441172873
63.02	75.8	44.73	40.82	16.86	0.19219	2.9.2015	05:47:54	1441172874
63	76	43.95	41.11	16.85	0.1924	2.9.2015	05:47:56	1441172876
63.23	76.14	44.04	40.33	16.84	0.19244	2.9.2015	05:47:57	1441172877
63.07	76.04	44.34	40.82	16.87	0.19175	2.9.2015	05:47:58	1441172878
62.95	76.15	44.73	40.63	16.85	0.19296	2.9.2015	05:47:59	1441172879
63.03	75.99	43.85	40.92	16.82	0.19258	2.9.2015	05:48:00	1441172880
63.03	76.14	44.82	40.63	16.86	0.19304	2.9.2015	05:48:01	1441172881
62.94	75.86	44.34	40.33	16.86	0.19188	2.9.2015	05:48:02	1441172882
63.06	75.99	43.95	40.63	16.84	0.19173	2.9.2015	05:48:04	1441172884
63.2	75.64	43.55	40.63	16.84	0.19199	2.9.2015	05:48:05	1441172885
62.86	75.7	43.55	41.41	16.86	0.19204	2.9.2015	05:48:06	1441172886
63.15	75.51	44.34	41.21	16.86	0.19277	2.9.2015	05:48:07	1441172887
63.03	75.74	44.43	40.63	16.84	0.19275	2.9.2015	05:48:08	1441172888
62.96	75.69	44.73	40.82	16.86	0.19265	2.9.2015	05:48:09	1441172889
63.05	75.53	44.53	41.31	16.87	0.19208	2.9.2015	05:48:11	1441172891
63.11	75.59	44.63	40.92	16.85	0.19196	2.9.2015	05:48:12	1441172892
63.02	75.77	44.53	40.33	16.84	0.19231	2.9.2015	05:48:13	1441172893
63.18	75.6	44.34	40.14	16.87	0.19239	2.9.2015	05:48:14	1441172894
63.05	75.79	44.14	40.72	16.86	0.19195	2.9.2015	05:48:15	1441172895
63.09	75.59	44.24	41.41	16.84	0.19229	2.9.2015	05:48:16	1441172896
63.06	75.71	44.14	40.63	16.87	0.19208	2.9.2015	05:48:17	1441172897
62.94	75.59	44.24	41.21	16.88	0.19197	2.9.2015	05:48:19	1441172899
63.07	75.69	44.04	40.53	16.85	0.19187	2.9.2015	05:48:20	1441172900
62.91	76.14	44.43	40.82	16.86	0.1923	2.9.2015	05:48:21	1441172901
63.26	76.17	44.92	40.43	16.89	0.19349	2.9.2015	05:48:22	1441172902
62.99	76.08	44.73	40.53	16.85	0.19302	2.9.2015	05:48:23	1441172903
62.85	76.01	44.43	40.72	16.85	0.19272	2.9.2015	05:48:24	1441172904
63.16	76.16	44.04	41.21	16.87	0.1924	2.9.2015	05:48:26	1441172906
63.19	76.31	44.24	40.43	16.87	0.19283	2.9.2015	05:48:27	1441172907
63.01	76.35	44.43	40.63	16.85	0.19239	2.9.2015	05:48:28	1441172908
63.21	76.16	44.82	41.02	16.86	0.19424	2.9.2015	05:48:29	1441172909
62.97	76.22	44.63	40.63	16.87	0.19193	2.9.2015	05:48:30	1441172910
63.01	75.78	44.63	41.89	16.84	0.1928	2.9.2015	05:48:31	1441172911
62.93	76.03	44.63	40.04	16.84	0.19218	2.9.2015	05:48:32	1441172912
63.05	76.04	44.63	40.53	16.88	0.19282	2.9.2015	05:48:34	1441172914
63.09	76.38	44.34	40.72	16.87	0.19337	2.9.2015	05:48:35	1441172915
63.07	76.06	44.04	41.5	16.84	0.19293	2.9.2015	05:48:36	1441172916
63.1	75.86	44.63	40.53	16.86	0.19333	2.9.2015	05:48:37	1441172917
62.92	75.86	44.34	40.82	16.86	0.19284	2.9.2015	05:48:38	1441172918
62.96	75.83	44.92	40.43	16.84	0.19288	2.9.2015	05:48:39	1441172919
63.06	76.04	44.24	40.33	16.86	0.19332	2.9.2015	05:48:41	1441172921
63.25	76.06	44.24	41.11	16.88	0.19192	2.9.2015	05:48:42	1441172922
62.98	76.07	44.63	41.21	16.85	0.19249	2.9.2015	05:48:43	1441172923
62.89	76.05	44.14	40.82	16.87	0.1924	2.9.2015	05:48:44	1441172924
63.03	75.92	44.34	41.11	16.87	0.19184	2.9.2015	05:48:45	1441172925
62.84	76.04	44.73	40.63	16.83	0.19234	2.9.2015	05:48:46	1441172926
62.98	76.38	44.24	40.63	16.88	0.19195	2.9.2015	05:48:48	1441172928
62.86	75.96	44.82	40.63	16.87	0.193	2.9.2015	05:48:49	1441172929
63.15	76	44.34	41.7	16.85	0.19264	2.9.2015	05:48:50	1441172930
62.91	76.16	44.24	40.63	16.88	0.19298	2.9.2015	05:48:51	1441172931
63.14	76.15	44.04	40.53	16.84	0.19207	2.9.2015	05:48:52	1441172932
62.96	76.23	44.43	40.43	16.86	0.19241	2.9.2015	05:48:53	1441172933
63.02	76.4	44.92	41.02	16.87	0.19254	2.9.2015	05:48:54	1441172934
63.13	76.14	44.92	41.02	16.84	0.19272	2.9.2015	05:48:56	1441172936
63.33	76.27	44.24	40.92	16.86	0.19251	2.9.2015	05:48:57	1441172937
63.18	76.01	44.82	40.23	16.86	0.19334	2.9.2015	05:48:58	1441172938
62.78	76.1	44.04	40.82	16.85	0.19282	2.9.2015	05:48:59	1441172939
63.14	75.97	44.53	40.82	16.88	0.19236	2.9.2015	05:49:00	1441172940
63.13	76.18	44.53	41.11	16.88	0.19215	2.9.2015	05:49:01	1441172941
63.07	76.05	44.24	40.92	16.85	0.19312	2.9.2015	05:49:03	1441172943
63.01	76.36	43.95	40.63	16.87	0.19238	2.9.2015	05:49:04	1441172944
63.1	76.31	44.53	40.82	16.86	0.193	2.9.2015	05:49:05	1441172945
63.16	76.26	44.14	41.31	16.84	0.19262	2.9.2015	05:49:06	1441172946
63.22	76.07	44.04	40.72	16.88	0.19288	2.9.2015	05:49:07	1441172947
62.96	75.84	44.34	40.53	16.86	0.19262	2.9.2015	05:49:08	1441172948
63.09	76.09	44.73	40.82	16.87	0.1926	2.9.2015	05:49:09	1441172949
63.13	76.12	44.24	40.53	16.88	0.19291	2.9.2015	05:49:11	1441172951
63	76.23	45.02	40.82	16.86	0.19328	2.9.2015	05:49:12	1441172952
62.91	76.16	44.14	40.82	16.88	0.19287	2.9.2015	05:49:13	1441172953
63.03	76.05	44.73	41.41	16.85	0.193	2.9.2015	05:49:14	1441172954
63.05	76.38	44.43	41.31	16.88	0.1918	2.9.2015	05:49:15	1441172955
62.82	76.03	44.43	41.21	16.86	0.19283	2.9.2015	05:49:16	1441172956
63.1	76.01	44.34	40.23	16.86	0.19251	2.9.2015	05:49:18	1441172958
63.29	75.99	44.04	40.72	16.87	0.19279	2.9.2015	05:49:19	1441172959
63.21	76.05	44.53	40.72	16.87	0.19184	2.9.2015	05:49:20	1441172960
62.93	76.04	44.24	40.43	16.86	0.19211	2.9.2015	05:49:21	1441172961
62.92	75.87	44.53	40.82	16.85	0.19309	2.9.2015	05:49:22	1441172962
63.15	75.97	44.53	41.11	16.89	0.19218	2.9.2015	05:49:23	1441172963
62.92	76.18	44.43	41.02	16.86	0.19215	2.9.2015	05:49:24	1441172964
63.07	75.97	43.95	40.72	16.88	0.19236	2.9.2015	05:49:26	1441172966
62.93	76.21	44.04	41.02	16.85	0.19262	2.9.2015	05:49:27	1441172967
62.98	76.25	44.53	40.82	16.88	0.19303	2.9.2015	05:49:28	1441172968
62.9	76.33	44.04	40.53	16.85	0.19256	2.9.2015	05:49:29	1441172969
63	76.74	44.82	41.21	16.88	0.19144	2.9.2015	05:49:30	1441172970
63.16	76.62	44.04	40.82	16.86	0.19197	2.9.2015	05:49:31	1441172971
63.05	76.91	44.34	41.02	16.89	0.19308	2.9.2015	05:49:33	1441172973
62.98	76.68	44.43	40.72	16.87	0.19252	2.9.2015	05:49:34	1441172974
62.89	76.74	44.82	39.65	16.89	0.19268	2.9.2015	05:49:35	1441172975
62.87	77	44.92	40.33	16.85	0.19276	2.9.2015	05:49:36	1441172976
62.99	76.9	44.04	40.53	16.87	0.19308	2.9.2015	05:49:37	1441172977
62.85	76.82	45.02	40.63	16.86	0.19294	2.9.2015	05:49:38	1441172978
62.89	77	44.43	40.43	16.88	0.19303	2.9.2015	05:49:40	1441172980
63.08	77.01	44.53	41.21	16.87	0.19219	2.9.2015	05:49:41	1441172981
63.06	76.73	44.82	41.41	16.87	0.19233	2.9.2015	05:49:42	1441172982
63.18	76.65	44.43	40.53	16.88	0.19191	2.9.2015	05:49:43	1441172983
63.31	76.81	44.53	40.92	16.87	0.19225	2.9.2015	05:49:44	1441172984
62.96	76.52	44.53	41.11	16.9	0.19236	2.9.2015	05:49:45	1441172985
62.99	76.51	43.85	41.31	16.85	0.1928	2.9.2015	05:49:46	1441172986
63.13	76.57	44.24	41.31	16.87	0.19325	2.9.2015	05:49:48	1441172988
63.14	76.34	44.73	41.11	16.87	0.19185	2.9.2015	05:49:49	1441172989
62.93	76.77	44.14	41.89	16.87	0.19162	2.9.2015	05:49:50	1441172990
63.05	76.6	45.12	41.11	16.89	0.19293	2.9.2015	05:49:51	1441172991
63.2	76.7	44.53	40.82	16.88	0.19221	2.9.2015	05:49:52	1441172992
62.97	76.79	44.63	40.72	16.9	0.19211	2.9.2015	05:49:53	1441172993
63.08	76.93	44.63	40.82	16.88	0.19258	2.9.2015	05:49:55	1441172995
62.94	76.78	44.53	40.23	16.91	0.19194	2.9.2015	05:49:56	1441172996
62.96	76.77	44.82	40.53	16.86	0.19213	2.9.2015	05:49:57	1441172997
63.01	76.78	44.14	40.63	16.89	0.19293	2.9.2015	05:49:58	1441172998
63.15	76.52	44.73	41.6	16.87	0.19288	2.9.2015	05:49:59	1441172999
63.02	76.51	44.63	41.02	16.88	0.19135	2.9.2015	05:50:00	1441173000
63.42	76.23	44.14	40.33	16.89	0.19101	2.9.2015	05:50:01	1441173001
62.97	76.34	44.53	40.72	16.86	0.19247	2.9.2015	05:50:03	1441173003
63.04	75.93	44.24	41.11	16.91	0.19188	2.9.2015	05:50:04	1441173004
63.2	76.14	44.24	40.72	16.87	0.19227	2.9.2015	05:50:05	1441173005
63.02	76.09	44.24	40.63	16.89	0.19168	2.9.2015	05:50:06	1441173006
63.2	76.43	44.73	40.63	16.89	0.19246	2.9.2015	05:50:07	1441173007
62.97	76.46	44.34	41.11	16.88	0.19276	2.9.2015	05:50:08	1441173008
63.05	76.38	44.82	41.6	16.89	0.19216	2.9.2015	05:50:10	1441173010
62.81	76.46	44.14	41.11	16.89	0.19322	2.9.2015	05:50:11	1441173011
63.07	76.49	44.04	40.92	16.89	0.19172	2.9.2015	05:50:12	1441173012
63.21	76.54	44.92	40.92	16.88	0.19206	2.9.2015	05:50:13	1441173013
63.05	76.48	45.21	41.02	16.9	0.19183	2.9.2015	05:50:14	1441173014
63.17	76.52	44.53	41.02	16.87	0.19252	2.9.2015	05:50:15	1441173015
63.17	76.35	44.53	41.41	16.9	0.19249	2.9.2015	05:50:16	1441173016
63.2	76.54	44.24	40.92	16.86	0.19286	2.9.2015	05:50:18	1441173018
63.08	76.72	45.02	41.11	16.9	0.19276	2.9.2015	05:50:19	1441173019
63.13	76.69	45.02	41.21	16.86	0.19286	2.9.2015	05:50:20	1441173020
62.92	76.25	44.73	41.41	16.91	0.19264	2.9.2015	05:50:21	1441173021
62.98	76.31	44.14	41.89	16.87	0.19183	2.9.2015	05:50:22	1441173022
62.94	76.22	44.63	40.92	16.91	0.19236	2.9.2015	05:50:23	1441173023
62.98	76.39	44.53	40.63	16.88	0.1923	2.9.2015	05:50:25	1441173025
63.07	76.45	44.34	41.21	16.9	0.19206	2.9.2015	05:50:26	1441173026
63.13	76.4	44.63	41.21	16.86	0.19172	2.9.2015	05:50:27	1441173027
63.19	76.66	44.34	41.31	16.9	0.19265	2.9.2015	05:50:28	1441173028
63.16	76.41	44.92	40.92	16.87	0.1929	2.9.2015	05:50:29	1441173029
63.07	76.46	44.92	40.53	16.9	0.19195	2.9.2015	05:50:30	1441173030
63.09	76.59	45.12	41.11	16.86	0.19226	2.9.2015	05:50:32	1441173032
63.21	76.63	44.73	40.92	16.89	0.19258	2.9.2015	05:50:33	1441173033
62.89	76.59	44.14	41.21	16.87	0.19175	2.9.2015	05:50:34	1441173034
62.92	76.68	44.43	41.31	16.89	0.19215	2.9.2015	05:50:35	1441173035
63.1	76.48	44.63	40.72	16.88	0.19263	2.9.2015	05:50:36	1441173036
63.1	76.35	44.92	40.72	16.87	0.19273	2.9.2015	05:50:37	1441173037
62.9	76.47	44.63	41.31	16.89	0.19306	2.9.2015	05:50:38	1441173038
63.17	76.51	44.53	41.5	16.88	0.19262	2.9.2015	05:50:40	1441173040
62.88	76.83	44.14	40.82	16.88	0.19238	2.9.2015	05:50:41	1441173041
62.98	76.63	45.02	41.02	16.87	0.1925	2.9.2015	05:50:42	1441173042
62.89	76.3	44.53	40.72	16.88	0.19334	2.9.2015	05:50:43	1441173043
63.25	76.22	44.53	41.21	16.89	0.19282	2.9.2015	05:50:44	1441173044
63.12	76.26	44.34	41.11	16.9	0.19255	2.9.2015	05:50:45	1441173045
62.95	76.16	44.43	41.6	16.88	0.19267	2.9.2015	05:50:47	1441173047
63.06	76.06	44.04	41.8	16.88	0.19336	2.9.2015	05:50:48	1441173048
63.06	75.9	44.53	41.31	16.9	0.19246	2.9.2015	05:50:49	1441173049
63.03	75.89	44.73	41.31	16.88	0.19267	2.9.2015	05:50:50	1441173050
62.99	75.68	44.43	41.11	16.87	0.19323	2.9.2015	05:50:51	1441173051
63.03	76.08	44.82	40.43	16.87	0.19254	2.9.2015	05:50:52	1441173052
62.83	76.15	44.92	40.72	16.87	0.19309	2.9.2015	05:50:53	1441173053
63.12	76.15	44.82	40.33	16.87	0.19266	2.9.2015	05:50:55	1441173055
63.11	75.87	44.63	41.41	16.85	0.1925	2.9.2015	05:50:56	1441173056
63.21	76.14	44.73	41.21	16.88	0.19211	2.9.2015	05:50:57	1441173057
63	75.86	44.24	41.31	16.86	0.19319	2.9.2015	05:50:58	1441173058
63.03	75.96	44.73	41.11	16.9	0.19313	2.9.2015	05:50:59	1441173059
63.16	76.06	44.63	40.82	16.87	0.19148	2.9.2015	05:51:00	1441173060
63.03	76.18	44.63	41.41	16.88	0.19331	2.9.2015	05:51:02	1441173062
62.93	76.2	44.14	41.31	16.88	0.19256	2.9.2015	05:51:03	1441173063
63.24	76.2	44.24	41.02	16.87	0.19195	2.9.2015	05:51:04	1441173064
63.08	76.14	44.14	41.41	16.88	0.1936	2.9.2015	05:51:05	1441173065
63	76.6	44.73	41.41	16.86	0.1926	2.9.2015	05:51:06	1441173066
63.14	76.52	44.34	41.8	16.88	0.19184	2.9.2015	05:51:07	1441173067
62.99	76.53	44.43	41.5	16.87	0.19151	2.9.2015	05:51:08	1441173068
63.14	76.32	44.34	41.02	16.87	0.19232	2.9.2015	05:51:10	1441173070
63.12	76.14	44.92	40.82	16.87	0.19186	2.9.2015	05:51:11	1441173071
63.11	76.45	44.92	41.11	16.87	0.19222	2.9.2015	05:51:12	1441173072
63.02	76.06	45.02	40.63	16.87	0.19232	2.9.2015	05:51:13	1441173073
62.97	76.03	44.53	41.31	16.86	0.19206	2.9.2015	05:51:14	1441173074
63.38	76.17	44.14	40.82	16.87	0.19136	2.9.2015	05:51:15	1441173075
63.18	76.17	44.53	40.82	16.87	0.1925	2.9.2015	05:51:17	1441173077
63.04	76	44.04	40.63	16.87	0.19282	2.9.2015	05:51:18	1441173078
63.19	76.04	44.43	41.11	16.87	0.19319	2.9.2015	05:51:19	1441173079
62.94	75.98	44.73	41.41	16.87	0.19269	2.9.2015	05:51:20	1441173080
62.86	75.84	44.92	40.63	16.89	0.19289	2.9.2015	05:51:21	1441173081
63.03	75.86	44.92	41.21	16.86	0.19295	2.9.2015	05:51:22	1441173082
62.94	75.6	44.63	41.31	16.89	0.1933	2.9.2015	05:51:24	1441173084
62.98	75.62	44.43	41.02	16.86	0.19213	2.9.2015	05:51:25	1441173085
62.99	75.35	44.14	41.21	16.89	0.19291	2.9.2015	05:51:26	1441173086
62.86	75.61	45.31	41.02	16.87	0.19201	2.9.2015	05:51:27	1441173087
63.03	75.59	44.63	41.11	16.88	0.19283	2.9.2015	05:51:28	1441173088
63.05	75.71	44.34	40.92	16.88	0.1932	2.9.2015	05:51:29	1441173089
63.1	75.42	45.12	41.7	16.87	0.19248	2.9.2015	05:51:30	1441173090
63.12	75.69	44.63	41.41	16.86	0.19361	2.9.2015	05:51:32	1441173092
63.28	75.62	45.12	41.11	16.86	0.19181	2.9.2015	05:51:33	1441173093
63	75.57	44.34	40.33	16.89	0.1922	2.9.2015	05:51:34	1441173094
62.95	75.74	44.63	40.92	16.85	0.1931	2.9.2015	05:51:35	1441173095
63.24	75.29	44.92	41.41	16.88	0.19241	2.9.2015	05:51:36	1441173096
63.36	75.73	44.34	41.6	16.86	0.19321	2.9.2015	05:51:37	1441173097
63.14	75.42	44.24	41.41	16.89	0.19239	2.9.2015	05:51:39	1441173099
63.06	75.98	43.95	40.92	16.85	0.19315	2.9.2015	05:51:40	1441173100
63.07	75.61	45.21	40.23	16.87	0.19241	2.9.2015	05:51:41	1441173101
63.28	75.85	44.63	41.21	16.86	0.19284	2.9.2015	05:51:42	1441173102
63.21	75.97	44.92	41.21	16.88	0.19269	2.9.2015	05:51:43	1441173103
63.13	75.87	44.24	41.02	16.86	0.19279	2.9.2015	05:51:44	1441173104
63.01	75.9	44.43	40.92	16.88	0.19287	2.9.2015	05:51:45	1441173105
63.18	76.02	44.63	41.02	16.85	0.19181	2.9.2015	05:51:47	1441173107
63.05	75.86	44.73	40.72	16.88	0.19314	2.9.2015	05:51:48	1441173108
63.34	76.08	44.43	41.11	16.86	0.19278	2.9.2015	05:51:49	1441173109
63.15	76	44.92	41.21	16.89	0.19391	2.9.2015	05:51:50	1441173110
63.26	76.13	45.21	40.33	16.86	0.19353	2.9.2015	05:51:51	1441173111
63.13	76.02	44.43	41.31	16.89	0.19284	2.9.2015	05:51:52	1441173112
63.04	76.18	44.82	41.41	16.87	0.19294	2.9.2015	05:51:54	1441173114
63.17	76.33	44.34	40.82	16.88	0.19298	2.9.2015	05:51:55	1441173115
63.19	76.38	45.21	40.53	16.87	0.19293	2.9.2015	05:51:56	1441173116
63	76.45	44.63	41.11	16.87	0.19262	2.9.2015	05:51:57	1441173117
62.94	76.22	44.43	41.6	16.88	0.19296	2.9.2015	05:51:58	1441173118
63.02	76.04	44.53	41.7	16.88	0.19222	2.9.2015	05:51:59	1441173119
62.96	76.13	44.24	40.92	16.9	0.19185	2.9.2015	05:52:00	1441173120
63.04	75.99	45.02	40.53	16.88	0.19269	2.9.2015	05:52:02	1441173122
62.88	76.04	45.02	41.02	16.88	0.19313	2.9.2015	05:52:03	1441173123
63.22	76.07	44.34	41.21	16.86	0.19193	2.9.2015	05:52:04	1441173124
63.14	76.15	44.34	41.8	16.9	0.19252	2.9.2015	05:52:05	1441173125
62.97	76.21	44.24	40.72	16.85	0.19348	2.9.2015	05:52:06	1441173126
63.18	76.19	44.73	41.89	16.9	0.19271	2.9.2015	05:52:07	1441173127
63.21	76.11	44.82	41.02	16.87	0.19272	2.9.2015	05:52:09	1441173129
63.21	76.1	44.53	41.5	16.9	0.19241	2.9.2015	05:52:10	1441173130
63.11	75.91	44.53	42.09	16.87	0.1925	2.9.2015	05:52:11	1441173131
63	75.86	44.53	40.92	16.88	0.19221	2.9.2015	05:52:12	1441173132
63.05	76.2	44.34	40.92	16.86	0.1925	2.9.2015	05:52:13	1441173133
63.06	76.15	44.82	40.43	16.88	0.19265	2.9.2015	05:52:14	1441173134
